police_station,day_of_week,hour,unique_vehicle_types,vehicle_types
Shivajinagar,Thursday,6,11,"['CAR', 'GOODS AUTO', 'JEEP', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'SCOOTER', 'TOURIST BUS']"
Shivajinagar,Thursday,7,7,"['CAR', 'LGV', 'MAXI-CAB', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER', 'VAN']"
Shivajinagar,Thursday,8,5,"['CAR', 'MAXI-CAB', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Shivajinagar,Thursday,9,5,"['CAR', 'LGV', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Shivajinagar,Thursday,10,3,"['CAR', 'PASSENGER AUTO', 'SCOOTER']"
Shivajinagar,Thursday,11,2,"['CAR', 'PASSENGER AUTO']"
Shivajinagar,Thursday,12,1,['CAR']
Shivajinagar,Thursday,18,1,['CAR']
Shivajinagar,Thursday,19,3,"['CAR', 'PASSENGER AUTO', 'SCOOTER']"
Shivajinagar,Thursday,20,5,"['CAR', 'MOPED', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Shivajinagar,Thursday,21,7,"['CAR', 'LGV', 'MAXI-CAB', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'SCOOTER']"
Shivajinagar,Thursday,22,8,"['CAR', 'GOODS AUTO', 'LGV', 'LORRY/GOODS VEHICLE', 'MAXI-CAB', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Shivajinagar,Thursday,23,7,"['CAR', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Shivajinagar,Tuesday,0,8,"['CAR', 'GOODS AUTO', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Shivajinagar,Tuesday,1,7,"['CAR', 'GOODS AUTO', 'LGV', 'MOPED', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Shivajinagar,Tuesday,2,9,"['CAR', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER', 'TRACTOR', 'VAN']"
Shivajinagar,Tuesday,3,9,"['CAR', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER', 'TANKER', 'VAN']"
Shivajinagar,Tuesday,4,12,"['CAR', 'FACTORY BUS', 'GOODS AUTO', 'JEEP', 'LGV', 'LORRY/GOODS VEHICLE', 'MAXI-CAB', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER', 'TEMPO', 'VAN']"
Shivajinagar,Tuesday,5,11,"['CAR', 'GOODS AUTO', 'JEEP', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'TRACTOR']"
Shivajinagar,Tuesday,6,9,"['CAR', 'GOODS AUTO', 'LGV', 'MAXI-CAB', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'SCOOTER', 'TEMPO']"
Shivajinagar,Tuesday,7,5,"['CAR', 'MOPED', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Shivajinagar,Tuesday,8,4,"['CAR', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Shivajinagar,Tuesday,9,8,"['BUS (BMTC/KSRTC)', 'CAR', 'LGV', 'MAXI-CAB', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER', 'VAN']"
Shivajinagar,Tuesday,10,3,"['CAR', 'MOTOR CYCLE', 'PASSENGER AUTO']"
Shivajinagar,Tuesday,11,3,"['CAR', 'PASSENGER AUTO', 'SCOOTER']"
Shivajinagar,Tuesday,12,4,"['CAR', 'MAXI-CAB', 'PASSENGER AUTO', 'SCOOTER']"
Shivajinagar,Tuesday,19,1,['SCOOTER']
Shivajinagar,Tuesday,20,2,"['CAR', 'SCOOTER']"
Shivajinagar,Tuesday,21,5,"['CAR', 'LGV', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Shivajinagar,Tuesday,22,9,"['BUS (BMTC/KSRTC)', 'CAR', 'GOODS AUTO', 'LGV', 'MAXI-CAB', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'SCOOTER']"
Shivajinagar,Tuesday,23,7,"['CAR', 'LGV', 'MAXI-CAB', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'SCOOTER']"
Shivajinagar,Wednesday,0,10,"['CAR', 'GOODS AUTO', 'JEEP', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER', 'TEMPO']"
Shivajinagar,Wednesday,1,10,"['CAR', 'GOODS AUTO', 'HGV', 'JEEP', 'LGV', 'MAXI-CAB', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER', 'TEMPO']"
Shivajinagar,Wednesday,2,9,"['CAR', 'GOODS AUTO', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER', 'VAN']"
Shivajinagar,Wednesday,3,8,"['CAR', 'GOODS AUTO', 'LGV', 'LORRY/GOODS VEHICLE', 'MAXI-CAB', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Shivajinagar,Wednesday,4,10,"['CAR', 'GOODS AUTO', 'LGV', 'MAXI-CAB', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'SCOOTER', 'TEMPO', 'VAN']"
Shivajinagar,Wednesday,5,12,"['CAR', 'GOODS AUTO', 'JEEP', 'LGV', 'LORRY/GOODS VEHICLE', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCHOOL VEHICLE', 'SCOOTER', 'VAN']"
Shivajinagar,Wednesday,6,9,"['CAR', 'GOODS AUTO', 'LGV', 'MAXI-CAB', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER', 'TEMPO', 'VAN']"
Shivajinagar,Wednesday,7,9,"['CAR', 'GOODS AUTO', 'LGV', 'MOPED', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'SCOOTER', 'TEMPO']"
Shivajinagar,Wednesday,8,7,"['CAR', 'GOODS AUTO', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Shivajinagar,Wednesday,9,6,"['CAR', 'GOODS AUTO', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'VAN']"
Shivajinagar,Wednesday,10,1,['PASSENGER AUTO']
Shivajinagar,Wednesday,11,2,"['PASSENGER AUTO', 'VAN']"
Shivajinagar,Wednesday,18,2,"['CAR', 'LGV']"
Shivajinagar,Wednesday,19,4,"['CAR', 'LGV', 'MOTOR CYCLE', 'SCOOTER']"
Shivajinagar,Wednesday,20,6,"['CAR', 'MAXI-CAB', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'SCOOTER']"
Shivajinagar,Wednesday,21,8,"['CAR', 'GOODS AUTO', 'LGV', 'LORRY/GOODS VEHICLE', 'MAXI-CAB', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Shivajinagar,Wednesday,22,10,"['CAR', 'GOODS AUTO', 'JEEP', 'LGV', 'MAXI-CAB', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'SCOOTER', 'TEMPO']"
Shivajinagar,Wednesday,23,7,"['CAR', 'GOODS AUTO', 'LGV', 'MAXI-CAB', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Thalagattapura,Friday,0,4,"['CAR', 'HGV', 'MOTOR CYCLE', 'SCOOTER']"
Thalagattapura,Friday,1,3,"['CAR', 'MOTOR CYCLE', 'SCOOTER']"
Thalagattapura,Friday,2,1,['CAR']
Thalagattapura,Friday,3,2,"['CAR', 'PASSENGER AUTO']"
Thalagattapura,Friday,4,4,"['CAR', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Thalagattapura,Friday,5,5,"['CAR', 'LGV', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Thalagattapura,Friday,6,7,"['CAR', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Thalagattapura,Friday,7,2,"['CAR', 'TANKER']"
Thalagattapura,Friday,8,1,['SCOOTER']
Thalagattapura,Friday,21,3,"['CAR', 'PASSENGER AUTO', 'PRIVATE BUS']"
Thalagattapura,Friday,22,4,"['CAR', 'LGV', 'MAXI-CAB', 'SCOOTER']"
Thalagattapura,Friday,23,1,['OTHERS']
Thalagattapura,Monday,0,1,['CAR']
Thalagattapura,Monday,1,2,"['CAR', 'SCOOTER']"
Thalagattapura,Monday,2,2,"['CAR', 'VAN']"
Thalagattapura,Monday,3,2,"['CAR', 'MOTOR CYCLE']"
Thalagattapura,Monday,4,4,"['MAXI-CAB', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Thalagattapura,Monday,5,5,"['CAR', 'GOODS AUTO', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Thalagattapura,Monday,6,4,"['CAR', 'GOODS AUTO', 'MOTOR CYCLE', 'PASSENGER AUTO']"
Thalagattapura,Monday,7,4,"['CAR', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Thalagattapura,Monday,8,2,"['CAR', 'SCOOTER']"
Thalagattapura,Monday,12,1,['CAR']
Thalagattapura,Monday,19,1,['PASSENGER AUTO']
Thalagattapura,Monday,20,2,"['MOTOR CYCLE', 'SCOOTER']"
Thalagattapura,Monday,21,1,['CAR']
Thalagattapura,Monday,22,4,"['CAR', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Thalagattapura,Monday,23,3,"['CAR', 'MOTOR CYCLE', 'SCOOTER']"
Thalagattapura,Saturday,0,2,"['LGV', 'MOTOR CYCLE']"
Thalagattapura,Saturday,1,3,"['CAR', 'LGV', 'SCOOTER']"
Thalagattapura,Saturday,2,2,"['CAR', 'LGV']"
Thalagattapura,Saturday,3,1,['PRIVATE BUS']
Thalagattapura,Saturday,4,3,"['CAR', 'MOTOR CYCLE', 'PASSENGER AUTO']"
Thalagattapura,Saturday,5,4,"['CAR', 'LGV', 'PASSENGER AUTO', 'SCOOTER']"
Thalagattapura,Saturday,6,7,"['CAR', 'GOODS AUTO', 'LGV', 'MAXI-CAB', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Thalagattapura,Saturday,7,4,"['CAR', 'HGV', 'MOTOR CYCLE', 'SCOOTER']"
Thalagattapura,Saturday,8,2,"['CAR', 'SCOOTER']"
Thalagattapura,Saturday,12,1,['CAR']
Thalagattapura,Saturday,21,3,"['CAR', 'HGV', 'LORRY/GOODS VEHICLE']"
Thalagattapura,Saturday,22,2,"['CAR', 'PASSENGER AUTO']"
Thalagattapura,Saturday,23,6,"['CAR', 'GOODS AUTO', 'HGV', 'JEEP', 'LGV', 'MAXI-CAB']"
Thalagattapura,Sunday,0,4,"['CAR', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Thalagattapura,Sunday,1,3,"['CAR', 'LGV', 'SCOOTER']"
Thalagattapura,Sunday,2,4,"['CAR', 'HGV', 'PASSENGER AUTO', 'SCOOTER']"
Thalagattapura,Sunday,3,3,"['CAR', 'PASSENGER AUTO', 'SCOOTER']"
Thalagattapura,Sunday,4,6,"['CAR', 'JEEP', 'LGV', 'MAXI-CAB', 'PASSENGER AUTO', 'SCOOTER']"
Thalagattapura,Sunday,5,8,"['CAR', 'JEEP', 'LGV', 'MAXI-CAB', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER', 'VAN']"
Thalagattapura,Sunday,6,7,"['CAR', 'GOODS AUTO', 'MAXI-CAB', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER', 'VAN']"
Thalagattapura,Sunday,7,6,"['CAR', 'LGV', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'SCOOTER']"
Thalagattapura,Sunday,8,2,"['CAR', 'MOTOR CYCLE']"
Thalagattapura,Sunday,9,2,"['CAR', 'MAXI-CAB']"
Thalagattapura,Sunday,20,1,['SCOOTER']
Thalagattapura,Sunday,21,4,"['CAR', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Thalagattapura,Sunday,22,1,['CAR']
Thalagattapura,Sunday,23,4,"['CAR', 'MAXI-CAB', 'MOTOR CYCLE', 'SCOOTER']"
Thalagattapura,Thursday,0,3,"['CAR', 'MOTOR CYCLE', 'SCOOTER']"
Thalagattapura,Thursday,1,3,"['CAR', 'MOTOR CYCLE', 'SCOOTER']"
Thalagattapura,Thursday,2,1,['LGV']
Thalagattapura,Thursday,3,3,"['CAR', 'LGV', 'MOTOR CYCLE']"
Thalagattapura,Thursday,4,3,"['CAR', 'MOPED', 'MOTOR CYCLE']"
Thalagattapura,Thursday,5,6,"['CAR', 'GOODS AUTO', 'HGV', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Thalagattapura,Thursday,6,5,"['CAR', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER', 'VAN']"
Thalagattapura,Thursday,7,4,"['CAR', 'GOODS AUTO', 'MOTOR CYCLE', 'SCOOTER']"
Thalagattapura,Thursday,8,1,['SCOOTER']
Thalagattapura,Thursday,20,2,"['CAR', 'PASSENGER AUTO']"
Thalagattapura,Thursday,21,6,"['CAR', 'LGV', 'MAXI-CAB', 'PASSENGER AUTO', 'TANKER', 'VAN']"
Thalagattapura,Thursday,22,1,['CAR']
Thalagattapura,Thursday,23,1,['SCOOTER']
Thalagattapura,Tuesday,0,3,"['LORRY/GOODS VEHICLE', 'PASSENGER AUTO', 'SCOOTER']"
Thalagattapura,Tuesday,1,1,['CAR']
Thalagattapura,Tuesday,2,2,"['CAR', 'MOTOR CYCLE']"
Thalagattapura,Tuesday,3,1,['LGV']
Thalagattapura,Tuesday,4,4,"['CAR', 'LGV', 'MOTOR CYCLE', 'SCOOTER']"
Thalagattapura,Tuesday,5,6,"['CAR', 'MAXI-CAB', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER', 'VAN']"
Thalagattapura,Tuesday,6,6,"['CAR', 'GOODS AUTO', 'LGV', 'MAXI-CAB', 'MOTOR CYCLE', 'SCOOTER']"
Thalagattapura,Tuesday,7,4,"['CAR', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Thalagattapura,Tuesday,8,4,"['LGV', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Thalagattapura,Tuesday,21,4,"['CAR', 'HGV', 'LGV', 'PASSENGER AUTO']"
Thalagattapura,Tuesday,22,4,"['CAR', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Thalagattapura,Tuesday,23,2,"['MOTOR CYCLE', 'SCOOTER']"
Thalagattapura,Wednesday,1,3,"['MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Thalagattapura,Wednesday,2,1,['LGV']
Thalagattapura,Wednesday,3,2,"['MOTOR CYCLE', 'PASSENGER AUTO']"
Thalagattapura,Wednesday,4,2,"['CAR', 'PASSENGER AUTO']"
Thalagattapura,Wednesday,5,5,"['CAR', 'MAXI-CAB', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Thalagattapura,Wednesday,6,4,"['CAR', 'MAXI-CAB', 'MOTOR CYCLE', 'SCOOTER']"
Thalagattapura,Wednesday,7,5,"['CAR', 'GOODS AUTO', 'LGV', 'PASSENGER AUTO', 'SCOOTER']"
Thalagattapura,Wednesday,8,3,"['CAR', 'LGV', 'PASSENGER AUTO']"
Thalagattapura,Wednesday,10,1,['CAR']
Thalagattapura,Wednesday,20,2,"['LORRY/GOODS VEHICLE', 'VAN']"
Thalagattapura,Wednesday,21,4,"['CAR', 'MAXI-CAB', 'MOTOR CYCLE', 'SCOOTER']"
Thalagattapura,Wednesday,22,3,"['MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Thalagattapura,Wednesday,23,2,"['LGV', 'SCOOTER']"
Upparpet,Friday,0,11,"['CAR', 'GOODS AUTO', 'JEEP', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER']"
Upparpet,Friday,1,12,"['CAR', 'GOODS AUTO', 'JEEP', 'LGV', 'MAXI-CAB', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'TOURIST BUS', 'VAN']"
Upparpet,Friday,2,11,"['CAR', 'GOODS AUTO', 'HGV', 'JEEP', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'SCOOTER']"
Upparpet,Friday,3,12,"['CAR', 'GOODS AUTO', 'HGV', 'JEEP', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER', 'TEMPO', 'VAN']"
Upparpet,Friday,4,13,"['CAR', 'GOODS AUTO', 'JEEP', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'TEMPO', 'TOURIST BUS', 'VAN']"
Upparpet,Friday,5,12,"['CAR', 'GOODS AUTO', 'HGV', 'JEEP', 'LGV', 'MAXI-CAB', 'MOTOR CYCLE', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'TEMPO', 'VAN']"
Upparpet,Friday,6,12,"['CAR', 'GOODS AUTO', 'JEEP', 'LGV', 'LORRY/GOODS VEHICLE', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'VAN']"
Upparpet,Friday,7,10,"['CAR', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'TEMPO', 'TOURIST BUS']"
Upparpet,Friday,8,10,"['CAR', 'LGV', 'MAXI-CAB', 'MINI LORRY', 'MOTOR CYCLE', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'TOURIST BUS', 'VAN']"
Upparpet,Friday,9,6,"['CAR', 'LGV', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER', 'TOURIST BUS']"
Upparpet,Friday,10,3,"['CAR', 'PASSENGER AUTO', 'TOURIST BUS']"
Upparpet,Friday,18,1,['CAR']
Upparpet,Friday,19,11,"['CAR', 'JEEP', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'VAN']"
Upparpet,Friday,20,14,"['CAR', 'JEEP', 'LGV', 'LORRY/GOODS VEHICLE', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'TEMPO', 'TOURIST BUS', 'VAN']"
Upparpet,Friday,21,15,"['BUS (BMTC/KSRTC)', 'CAR', 'GOODS AUTO', 'HGV', 'JEEP', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'TRACTOR', 'VAN']"
Upparpet,Friday,22,12,"['CAR', 'GOODS AUTO', 'HGV', 'JEEP', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'TEMPO']"
Upparpet,Friday,23,14,"['CAR', 'GOODS AUTO', 'JEEP', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'TANKER', 'TEMPO', 'VAN']"
Upparpet,Monday,0,11,"['CAR', 'GOODS AUTO', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'VAN']"
Upparpet,Monday,1,10,"['CAR', 'GOODS AUTO', 'JEEP', 'LGV', 'MAXI-CAB', 'MOTOR CYCLE', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'TEMPO']"
Upparpet,Monday,2,12,"['CAR', 'GOODS AUTO', 'HGV', 'JEEP', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'SCOOTER', 'VAN']"
Upparpet,Monday,3,13,"['CAR', 'GOODS AUTO', 'HGV', 'JEEP', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCHOOL VEHICLE', 'SCOOTER', 'VAN']"
Upparpet,Monday,4,10,"['CAR', 'GOODS AUTO', 'HGV', 'LGV', 'LORRY/GOODS VEHICLE', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Upparpet,Monday,5,12,"['CAR', 'HGV', 'JEEP', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'TANKER', 'VAN']"
Upparpet,Monday,6,9,"['CAR', 'GOODS AUTO', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER', 'VAN']"
Upparpet,Monday,7,8,"['CAR', 'LGV', 'MAXI-CAB', 'MOTOR CYCLE', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'VAN']"
Upparpet,Monday,8,8,"['CAR', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER']"
Upparpet,Monday,9,5,"['CAR', 'MAXI-CAB', 'MOTOR CYCLE', 'PRIVATE BUS', 'SCOOTER']"
Upparpet,Monday,10,1,['PASSENGER AUTO']
Upparpet,Monday,11,1,['CAR']
Upparpet,Monday,17,1,['SCOOTER']
Upparpet,Monday,18,3,"['CAR', 'PRIVATE BUS', 'SCOOTER']"
Upparpet,Monday,19,15,"['CAR', 'GOODS AUTO', 'HGV', 'JEEP', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'TEMPO', 'TOURIST BUS', 'VAN']"
Upparpet,Monday,20,14,"['BUS (BMTC/KSRTC)', 'CAR', 'HGV', 'JEEP', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'TEMPO', 'VAN']"
Upparpet,Monday,21,12,"['CAR', 'GOODS AUTO', 'JEEP', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'TOURIST BUS']"
Upparpet,Monday,22,12,"['BUS (BMTC/KSRTC)', 'CAR', 'GOODS AUTO', 'LGV', 'LORRY/GOODS VEHICLE', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER']"
Upparpet,Monday,23,12,"['CAR', 'GOODS AUTO', 'HGV', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'TEMPO']"
Upparpet,Saturday,0,15,"['CAR', 'GOODS AUTO', 'HGV', 'JEEP', 'LGV', 'LORRY/GOODS VEHICLE', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'TEMPO', 'VAN']"
Upparpet,Saturday,1,13,"['CAR', 'GOODS AUTO', 'JEEP', 'LGV', 'MAXI-CAB', 'MINI LORRY', 'MOPED', 'MOTOR CYCLE', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'TEMPO', 'VAN']"
Upparpet,Saturday,2,12,"['CAR', 'GOODS AUTO', 'JEEP', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'TEMPO', 'VAN']"
Upparpet,Saturday,3,13,"['CAR', 'GOODS AUTO', 'JEEP', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'TEMPO', 'TOURIST BUS', 'VAN']"
Upparpet,Saturday,4,14,"['BUS (BMTC/KSRTC)', 'CAR', 'GOODS AUTO', 'HGV', 'JEEP', 'LGV', 'LORRY/GOODS VEHICLE', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'VAN']"
Upparpet,Saturday,5,17,"['CAR', 'GOODS AUTO', 'HGV', 'JEEP', 'LGV', 'LORRY/GOODS VEHICLE', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'TANKER', 'TEMPO', 'TOURIST BUS', 'VAN']"
Upparpet,Saturday,6,15,"['CAR', 'GOODS AUTO', 'HGV', 'JEEP', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'TEMPO', 'TOURIST BUS', 'VAN']"
Upparpet,Saturday,7,13,"['CAR', 'GOODS AUTO', 'JEEP', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'TOURIST BUS', 'VAN']"
Upparpet,Saturday,8,10,"['CAR', 'GOODS AUTO', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'TOURIST BUS']"
Upparpet,Saturday,9,11,"['CAR', 'GOODS AUTO', 'LGV', 'MAXI-CAB', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'TEMPO', 'TOURIST BUS']"
Upparpet,Saturday,10,7,"['CAR', 'LGV', 'MAXI-CAB', 'MOTOR CYCLE', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER']"
Upparpet,Saturday,11,4,"['CAR', 'MOTOR CYCLE', 'PASSENGER AUTO', 'SCOOTER']"
Upparpet,Saturday,19,14,"['CAR', 'GOODS AUTO', 'HGV', 'JEEP', 'LGV', 'MAXI-CAB', 'MOPED', 'MOTOR CYCLE', 'OTHERS', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'TEMPO', 'VAN']"
Upparpet,Saturday,20,11,"['CAR', 'GOODS AUTO', 'HGV', 'JEEP', 'LGV', 'MAXI-CAB', 'MOTOR CYCLE', 'PASSENGER AUTO', 'PRIVATE BUS', 'SCOOTER', 'VAN']"
